Name/Word,Frequency,Confidence_Score,Script Type,Found Form,Language,Monier Williams Meaning,Etymology,Page#,Part#,Context/Line#,Proper Noun/Epithet/Place,Notes
Stanayitous,1,0.6,roman,Stanayitous,Mixed,Name/epithet requiring verification,Unknown,Page 599,Part 2,"Srutadhara 308 Sruvahasta 118 Staff 257 Stambha 23 Stalhbhattrtha 53,322,510 593 Stllbbbda 3 Stanayitous 123 Sthil}u 117,257 Sthiti198 Strirljya 331 Subabhtulca 117 Subhl 112 Subhadra 24,25,27,308",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Stancla,1,0.6,roman,Stancla,Mixed,Name/epithet requiring verification,Unknown,Page 209,Part 13,eiYara aft.er llevanta'• name. Revanta i1 not me11tioned in Mbh anywhere. Probably this lf'gend is Stancla Pu~••• contribution to explain the name 'Revantemra'. Downloaded from https://www.holybooks.c...,proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Standmg,1,0.6,roman,Standmg,Mixed,Name/epithet requiring verification,Unknown,Page 29,Part 18,"in tears. His words were choked in his throat due to tears. He bowed down and spoke falteringly. Standmg before the celes- tial ladies, the Brahmai:ia who was fond of quarrels wanted to increase her a...",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Starhbha,1,0.6,roman,Starhbha,Mixed,Name/epithet requiring verification,Unknown,Page 518,Part 2,"ce the name Stambhatrrtha, •The holy pJace of the pillar'. VV 57-60 are only a poetic explanation. Starhbha implies hauah- tincss of the Tlrtha for which it was cursed to remain unknown and in a ruine...",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Starhbhatirtha,1,0.6,roman,Starhbhatirtha,Mixed,Name/epithet requiring verification,Unknown,Page 481,Part 18,Snparvata 839 Sriiaila 435 Sri Sukta 161 srngi 1196 Srngin 1087 SnJisukta 928 Stambhana 599 Starhbhatirtha 1079 Status of a Brihmai;ia 19 Stealing I 0 15 Sthaleia 454 Sthil)u 456 Downloaded from https...,proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Starhbhatirtlu,1,0.6,roman,Starhbhatirtlu,Mixed,Name/epithet requiring verification,Unknown,Page 308,Part 18,"the original text is confusing). The following are the six wives of Paiicama: (I) TriguJJa), (2) Starhbhatirtlu'i (current in the region about modern Cambay, (3) Ahiri, (4) Kutikuma, (5) Vairati, and ...",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Starilba,1,0.6,roman,Starilba,Mixed,Name/epithet requiring verification,Unknown,Page 100,Part 7,"Il.vii.18.37-5S 89 Sankha said: 37-41. Formerly you were a Brihmal)a named Starilba in the city of Sakala (modern Sialkote, Panjab). You had mastered the Vedas and were very brillia",sacred_place,"Pattern: sa, Important: False, Confidence: 0.6"
Starilbha,1,0.6,roman,Starilbha,Mixed,Name/epithet requiring verification,Unknown,Page 338,Part 2,"geographically it iscorrect. That Sata~rnga, father of Kumari, the King of Ceylon sends Kumiri to Starilbha-Tirtha (Cambay) to stay permanently shows amica- ble Indo-Ceylonese relations in those days....",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Starilbhatirtha,1,0.6,roman,Starilbhatirtha,Mixed,Name/epithet requiring verification,Unknown,Page 517,Part 2,ine. This great Tlrtha will become unknown and lose its fame due to its boastfulness. But known as Starilbhatirtha it will become very famous. Downloaded from https://www.holybooks.com,proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Starilbhesvara,1,0.6,roman,Starilbhesvara,Mixed,Name/epithet requiring verification,Unknown,Page 4,Part 2,reatness of Lingas Installed by Kumara 278 34. The Greatness of Kumaresa 284 35. Greatness of Starilbhesvara 294 36. Description of the Five Luigas Concluded 295 37. Dhuvanakosa: Evolution of the Univ...,proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Statiened,1,0.6,roman,Statiened,Mixed,Name/epithet requiring verification,Unknown,Page 48,Part 17,"449 8. We shall perform various kinds oi Yaji\as always with fuJI complement of monetary gifts. Statiened here always, we shall achieve the benefits of this world as well as those of the other one. 9.",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Stavadja,1,0.6,roman,Stavadja,Mixed,Name/epithet requiring verification,Unknown,Page 246,Part 6,"highly fortunate one. It consists of Vi11,1u-Sahasra-Nlma (·A Thousand Names of Vi..,u'), Bhipna-Stavadja ('The Eulogy of ~l)a by Bh~ '), Oajendra- Mok1a ('The Liberation of the Elephant'), Anusmrti a...",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Stavamja,1,0.6,roman,Stavamja,Mixed,Name/epithet requiring verification,Unknown,Page 314,Part 10,"laid down here as the result of the study of the Vedas. 192. By practising the recitation of the Stavamja of Gangi everyday, one shall acquire devotion to Siva or shall become a devotee of Vit~u. 195....",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Stavarija,1,0.6,roman,Stavarija,Mixed,Name/epithet requiring verification,Unknown,Page 413,Part 20,"45, 55, 245 Soa;aa 22 Srngireivara 762 Srngeivara 761 Srotriya 556 • Sruta SU Srutairavi 121 Stavarija !185 Subhadri 191, 196 Sucaka 557 suci 556 Sudariana 420 Suddhi 516 Sudra 121, 555 Sujanma1",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Stavarlj,1,0.6,roman,Stavarlj,Mixed,Name/epithet requiring verification,Unknown,Page 312,Part 6,"clmf1a 216 betel leaves 232 Bhqav■d-Gnl 235 Bhlgavata 26S Bhlradvlja 237 Bhlmasena 243 BbT,ma-Stavarlj■ 235 Bilva leaf 226 bow and ■rrows 212 C■ruhoma 248 i:Ule-wiae nwnbaing of PuJ:i4r;a-marks 205",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Stddhis,1,0.6,roman,Stddhis,Mixed,Name/epithet requiring verification,Unknown,Page 399,Part 11,"i ('ple,tstuc grovt'') of Sambhu is tlu~ source of 01 igin of what i, <'~llled the ~t't of t""'ight Stddhis, the great ones, beginning with A,:iima. 45. Thi~ Anc1ndak;1.nana is the ,,bode of the glory ...",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Stdtus,1,0.6,roman,Stdtus,Mixed,Name/epithet requiring verification,Unknown,Page 465,Part 18,":l0, ~J67, 1157 Brahmana-slaycr J 156 Bnihmani Tirtha 837 Brahmani 816, 8~J2, 1190 Rrahmanical Stdtus 926 Brahmas 812 Brahmastra 707 Brahma with rudrd on tus head 315 Hrahmi Sandhya 514 Brahma Vrk",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Steadying,1,0.6,roman,Steadying,Mixed,Name/epithet requiring verification,Unknown,Page 28,Part 18,"tail. Sitta said: 4. Savitri thought her husband to be under her control and so was complacent. Steadying herself she fetched the wives of all the Devas. 5-6. They were Gauri, Lak~mi, Saci, Medha, Aru...",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Stein,1,0.6,roman,Stein,Mixed,Name/epithet requiring verification,Unknown,Page 94,Part 7,"dwan, a small rivulet in Kashmir flowin& from North to South and joining Chenab near Kashtwar (A. Stein). Downloaded from https://www.holybooks.com",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
StfmadbhlgavallJ,1,0.6,roman,StfmadbhlgavallJ,Mixed,Name/epithet requiring verification,Unknown,Page 292,Part 6,"y resorted to the (study, recitation of or listening lo) the scripture Srlmadbhlgavata. 16. From StfmadbhlgavallJ Brlbmai:aas will derive the enlighten- ment of learning, kings victory over their enem...",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Stghraga,1,0.6,roman,Stghraga,Mixed,Name/epithet requiring verification,Unknown,Page 253,Part 2,"rth), 136. Pippalr (Pro b. a Silman of that name, ace to MW 628, bestower of sensual enjoyments), Stghraga ( one who goes quickly), Raudrt (terrible one), Gangeya (son of Ganga), Ripuda- raq.a (terror...",divine_relation,"Pattern: sa, Important: False, Confidence: 0.6"
Sthaa,1,0.6,roman,Sthaa,Mixed,Name/epithet requiring verification,Unknown,Page 317,Part 1,"24 Srinivisa l 04 Sripati 104 Srisaila so. 266 Srivatsa 213 Srivrk~ 278 Srnga 232 Sruta 193 Sthaa,u 2001 202 SthOladam,fra 140 Sth01Ak$& 140 Subhagi 185, 193 sudambha 291 Sudam,tra 93 Sudarsa",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Sthafi,1,0.6,roman,Sthafi,Mixed,Name/epithet requiring verification,Unknown,Page 190,Part 8,"rming a Yajiia, 0 king, do attain Silokya with Urvasi."" On being told thus, the king received the Sthafi for fire and went (to his city). 60-63. In the middle of the forest, he thought thus: 'Alas! Wh...",sacred_place,"Pattern: sa, Important: False, Confidence: 0.6"
Sthairyadi,1,0.6,roman,Sthairyadi,Mixed,Name/epithet requiring verification,Unknown,Page 311,Part 10,eing eulogized) 968. Sthm.u-mauli-krtilayi (One who has taken up abode on the head of Siva) 969. Sthairyadi (One who bestows steadiness) 970. Subhagi (Having excellent reputation) 971. Saukhyi (Conduc...,proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
SthaJesa,1,0.6,roman,SthaJesa,Mixed,Name/epithet requiring verification,Unknown,Page 33,Part 17,"endra, Ujjayini, 29. Marukoti, Sankukarl'.la2, Gokal'l'.\a the excellent holy spot, Rudrakoti', SthaJesa, Harsita and Vr~abhadhvaja, 30. The holy spot Kedara, the holy spot Madhyamakesvara4, the holy ...",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
SthaJJ,1,0.6,roman,SthaJJ,Mixed,Name/epithet requiring verification,Unknown,Page 206,Part 1,"ayed by love. This lady of excellent waistline has become rather proud of her great penance. 70. SthaJJ.U is always devoid of restraint. How will she attain him as her husband? 0 lady of large eyes, w...",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Sthalacari,1,0.6,roman,Sthalacari,Mixed,Name/epithet requiring verification,Unknown,Page 234,Part 11,tect the nails; may the destroyer of darkness sta- tioned in the solar disc protect the armpit; may Sthalacari protect the chest; may Dharitri protect the heart; may the slayer of night-stalking demon...,proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Sthalaktsvara,1,0.6,roman,Sthalaktsvara,Mixed,Name/epithet requiring verification,Unknown,Page 336,Part 20,"Choose an excellent boon"". The sages said: 66. 0 Mahadeva, if you are pleased, do bear the name Sthalaktsvara. 0 Hara, do stay here in the Sthala, viewing the city for ever. 67-68. On being told thus ...",sacred_place,"Pattern: sa, Important: False, Confidence: 0.6"
Sthaleia,1,0.6,roman,Sthaleia,Mixed,Name/epithet requiring verification,Unknown,Page 481,Part 18,087 SnJisukta 928 Stambhana 599 Starhbhatirtha 1079 Status of a Brihmai;ia 19 Stealing I 0 15 Sthaleia 454 Sthil)u 456 Downloaded from https://www.holybooks.com,proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Sthali,1,0.6,roman,Sthali,Mixed,Name/epithet requiring verification,Unknown,Page 110,Part 11,"ed to, particularly by my devotees. 135. This Varar:iasi should be ~nown, 0 -;age, as a Pasupata Sthali (holy spot pertaining to Siva). Hence Pasupati (Siva) should be resorted to in Kasi by those who...",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Sthalipaka,1,0.6,roman,Sthalipaka,Mixed,Name/epithet requiring verification,Unknown,Page 125,Part 9,ffered to Brahma (the priest presiding over the sacrifice) and they circumambulated the fire. The Sthalipaka (a special rite performed by a householder) rite was performed and splendid Vedis (altars) ...,proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Sthalis,1,0.6,roman,Sthalis,Mixed,Name/epithet requiring verification,Unknown,Page 103,Part 20,"vegetables?) 42. In a house where handicapped men with defective limbs place fire on the lids of Sthalis, is the place of resort of all undesirable beings. 43. In a house where human bones are kept da...",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Sthalisvara,1,0.6,roman,Sthalisvara,Mixed,Name/epithet requiring verification,Unknown,Page 162,Part 3,"her the greatness of So,;tadri fully. 44. ••To the east of So.o,adri there is a holy spot named Sthalisvara. Sambhu is present there in the form of a refulgent Linga. 45. It is a place thickly crowded...",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Sthalo,1,0.6,roman,Sthalo,Mixed,Name/epithet requiring verification,Unknown,Page 88,Part 20,"will attain the benefit of a Yajna. One who recites Brahmasuktas in the vicinity of the Savitri Sthalo. on the Full-Moon day of the month of Jyenha, shall be rid of all sins. Thus the famous story of ...",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Sthanacaras,1,0.6,roman,Sthanacaras,Mixed,Name/epithet requiring verification,Unknown,Page 246,Part 9,"med by Brahma, Vi,i,u and Siva and incorporated these in the religious texts. They propagated the Sthanacaras (special local rituals) and traditions (to be observed by the residents) and Kulacaras (sp...",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Sthancivara,1,0.6,roman,Sthancivara,Mixed,Name/epithet requiring verification,Unknown,Page 344,Part 15,"n 25, 67 Srngi Tirtha 603 • Sruti 2, 43, 158, 373, 380, 385 455 , Sn,tis 31 stealing gold !WO Sthancivara 571 Sthi1,1u 52 Subahu and Sikha1,1(jin, stories of 267 Subhadri 572 Subhaga JOO Sucis 88 Sud",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Sthanu,1,0.6,roman,Sthanu,Mixed,Name/epithet requiring verification,Unknown,Page 376,Part 11,"' pl.u:e~ he Wt'ars a hide; he 1s (ond of begging for almi;; hideous goblins are his followt'r·s; Sthanu (St.lnding likt• a posl). lJgr.t (fiern·), havmg 1-,uch ft'arful oues for ,tttendants. a~suming...",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Sthauu,1,0.6,roman,Sthauu,Mixed,Name/epithet requiring verification,Unknown,Page 23,Part 2,"inds and who had conquered their sense organs went to the world of Rudra due to their devotion to Sthauu and their charitable gifts. 79-80. As long as this earth will exist, the reputation of these pe...",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Sthavaras,1,0.6,roman,Sthavaras,Mixed,Name/epithet requiring verification,Unknown,Page 552,Part 2,"i.e. tanks, wells etc.) you must stand outside (for bathing). It is not ordained that bath in the Sthavaras should be per- formed by entering them. In places where water is not taken by devotees for b...",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Sthavareivara,1,0.6,roman,Sthavareivara,Mixed,Name/epithet requiring verification,Unknown,Page 304,Part 12,"haspatisvara is mentioned. Then Sukresvara Siva. Mahadeva has been mentioned by the great sages as Sthavareivara. Then Rahu and Ketu are mentioned. They have Tirthas, 0 excellent one. By taking the ho...",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Sthavirakara,1,0.6,roman,Sthavirakara,Mixed,Name/epithet requiring verification,Unknown,Page 363,Part 19,landhara (Punjab); 84. Vi~tiu in the holy spot named Mallika4; Bhiirgava in Mahendra; Gonarda in Sthavirakara and Pitamaha in Ujjayini; 85. Mahadeva in Kausambi5; Riighava in Ayodhya; \t'iranci in Cit...,proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Sthcina,1,0.6,roman,Sthcina,Mixed,Name/epithet requiring verification,Unknown,Page 338,Part 20,e-one hundred years). Parardha (half of the full) had elapsed even as he was established in Unnata Sthcina. Now I Ill' secor.d half is yet to he covered. Downloaded from https://www.holybooks.com,proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Sthidasiras,1,0.6,roman,Sthidasiras,Mixed,Name/epithet requiring verification,Unknown,Page 348,Part 11,"oma, Paiicahasta, Das;1nana, Caru_la, Bhrnginti, Tundin, Praca1_1da, Tar_1dc1vapi-iya, Pidnc:hla, Sthidasiras. SthiHakcsa, Gabha1'timan, K.,t·maka, K.i;cm.t.clh.mvan, Virabhadra, Ranapriya, Ca1_19apa~...",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
SthiHakcsa,1,0.6,roman,SthiHakcsa,Mixed,Name/epithet requiring verification,Unknown,Page 348,Part 11,"sta, Das;1nana, Caru_la, Bhrnginti, Tundin, Praca1_1da, Tar_1dc1vapi-iya, Pidnc:hla, Sthidasiras. SthiHakcsa, Gabha1'timan, K.,t·maka, K.i;cm.t.clh.mvan, Virabhadra, Ranapriya, Ca1_19apa~1i, Si1lapar:...",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Sthiif,1,0.6,roman,Sthiif,Mixed,Name/epithet requiring verification,Unknown,Page 115,Part 3,"Siva) isNr/alohita('Blue-red'). It is due to immobility(of the mountain) that he attained his name Sthiif,u; and due to his impenetrability that he came to be called Bhrma and his desig. nation Ugra i...",sacred_place,"Pattern: sa, Important: False, Confidence: 0.6"
Sthiiladari,1,0.6,roman,Sthiiladari,Mixed,Name/epithet requiring verification,Unknown,Page 144,Part 1,"to you. 0 Dhumrak~a, 0 Mahakala, 0 Vrkasura, the great Daitya, 0 Sthiilak~a, the eminent Daitya, 0 Sthiiladari1~tra, obeisance to you. The excellent battlefield is the gateway to heaven for K~atriyas ...",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Sthiilajailgha,1,0.6,roman,Sthiilajailgha,Mixed,Name/epithet requiring verification,Unknown,Page 56,Part 11,"arQa, (2) .Asavinayaka, (3) Sr~~•ganf'g, ( 4) Ya~.avtghnesa, (5) Gajak..n:ia, (6) OtrJghaJ)fa, (7) Sthiilajailgha, (8) Mitravinayaka VII. (1)-(5) Moda and others, (6) Jnanavinayaka, (7) Dvaravighnesa,...",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Sthiilak,1,0.6,roman,Sthiilak,Mixed,Name/epithet requiring verification,Unknown,Page 144,Part 1,"fortune; 0 Vnaparvan, obeisance to you. 0 Dhumrak~a, 0 Mahakala, 0 Vrkasura, the great Daitya, 0 Sthiilak~a, the eminent Daitya, 0 Sthiiladari1~tra, obeisance to you. The excellent battlefield is the ...",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
Sthiilakeii,1,0.6,roman,Sthiilakeii,Mixed,Name/epithet requiring verification,Unknown,Page 499,Part 10,"ili, (36) Rudhirapiyini, (37) Vasidhayi, (38) Garbhabhalqi, (39) Savahasm, (40) Anttamilini, (41) Sthiilakeii, (42) Brhatkuqi, (43) .Sarpisyi, (44) Pretavihani, (45) Dandaiiikakari, (46) Kraunci, (47)...",proper_noun,"Pattern: sa, Important: False, Confidence: 0.6"
