Name,Frequency,Confidence,Sanskrit_Meaning,Name_Type,Source_Context,Part_Found,Page_Found,Quality_Score,Starting_Pattern
Suvarcas,4,0.6,Name/epithet requiring verification,proper_noun,"yavarcas, Prayer to 571 Su.fanta 117 Su~ravas 12 Su~umna 463 Suta/a 315 Sutanu 42 Sutira 354 Suvarca...",Part 2,Page 600,2.4,S
SUVARt,4,0.6,Name/epithet requiring verification,sacred_place,ed from the three-fold debt and they attain everlasting stay in heaven. THB C0NPLUBNCE OP V~A AND SU...,Part 4,Page 204,2.4,S
Siilabheda,4,0.6,Name/epithet requiring verification,proper_noun,"47, 450, 6.1'0 , . Sukriya (SiikUt) 188 Suki,a (merit) 180 Suk.ta 46 Siila 61, 495, 570, 571 Siilabh...",Part 15,Page 344,2.4,S
Siidhaka,4,0.6,Name/epithet requiring verification,proper_noun,"aya (i.e. the receptacle of undigested food), prepares the juice and converts it into blood. 26. Sii...",Part 2,Page 470,2.4,S
Siddhida,4,0.6,Name/epithet requiring verification,proper_noun,". There are various Devis: Mahamaya and Sati are famous. Kapalamatrka, Arhbika, Sitala, Ekanamsa, Si...",Part 12,Page 302,2.4,S
Siddhasena,4,0.6,Name/epithet requiring verification,proper_noun,"esses honoured Vijaya also who had acquired all fortune, glory and riches. They gave him the name Si...",Part 2,Page 550,2.4,S
Sewn,4,0.6,Name/epithet requiring verification,proper_noun,"172 Agast,a saitl: CHAPTER EIGHTEEN Thi Worltl of Sewn Saps 1-2. Listening thus to the beautiful sto...",Part 10,Page 176,2.4,Se
Sevanti,4,0.6,Name/epithet requiring verification,proper_noun,s. Sevanti flower is better than a thousand A§oka flowers. Kujaka rlower is better than a thousand S...,Part 6,Page 235,2.4,Se
Setumahiitmya,4,0.6,Name/epithet requiring verification,proper_noun,n the Naimi~a forest became con- tented. They listen to and read Setumahiitmya everyday. :: End of S...,Part 8,Page 377,2.4,Se
Setumahatmya,4,0.6,Name/epithet requiring verification,proper_noun,217. All other charitable gifts do not deserve to be equal to even a sixteenth part of the gift of S...,Part 8,Page 375,2.4,Se
Sesbana,4,0.6,Name/epithet requiring verification,proper_noun,an a thousand Khldira flowers. Bilva flower is better than thousands of Sami flowers. Baka flower (S...,Part 6,Page 235,2.4,Se
Sesa,4,0.6,Name/epithet requiring verification,proper_noun,"e in the presence of Nigariditya will go to heaven. CHAPTER TWO HUNDRED FORTYONE , Greatness of Sesa...",Part 20,Page 229,2.4,Se
Senne,4,0.6,Name/epithet requiring verification,proper_noun,- formed Santapana expiatory rite. Some abstained from food. Some had fruits and flowers for food. S...,Part 19,Page 142,2.4,Se
Seivara,4,0.6,Name/epithet requiring verification,proper_noun,"opitiating thi, Siva Liilp he becamir: lon,-lived. At hi• reque1t Cod Siva adopted the name Kantha,S...",Part 13,Page 124,2.4,Se
Sefidri,4,0.6,Name/epithet requiring verification,proper_noun,"irar,ya, VediraQya, Naimifa, Sriparvata, ~rirailga, the glorious Vrddhagiri, Cidarilbara, Valmika, S...",Part 8,Page 361,2.4,Se
Seemg,4,0.6,Name/epithet requiring verification,proper_noun,tender limbs became excessively distressed even when the nectarine ray-; of the moon touched ht'L Se...,Part 11,Page 183,2.4,Se
Scandalous,4,0.6,Name/epithet requiring verification,proper_noun,"hould (refrain from) other men's wives, other peoplt•'s posse!-t~ions and injury to others. 17. Scan...",Part 11,Page 408,2.4,S
Saurabheyi,4,0.6,Name/epithet requiring verification,proper_noun,"a 307, 422, 426 Saubhadra 3,4 Saubhigya 291 Sauca 493 Saukfmya 423 Saumanasya 308 Saumya 322 Saurabh...",Part 2,Page 598,2.4,Sa
Sakraprastha,4,0.6,Name/epithet requiring verification,proper_noun,"355 Sabya 325,326 Saiva 353 ~aka 358 Sikadvipa 306, 307 Sakata 123 sakb~ 250 satra 45, 221 Sakrapras...",Part 2,Page 597,2.4,Sa
Sakas,4,0.6,Name/epithet requiring verification,proper_noun,"e realms joined hands to- gether (against him) .. 22- 23. Saura,iras, Kaikayas, Salvas, Kaliilgas, S...",Part 9,Page 286,2.4,Sa
Saivite,4,0.6,Name/epithet requiring verification,proper_noun,rcumambulationa are performed by 1: Differ• aaeeriall for prqllriq belda an: mealioned bcn bet die S...,Part 6,Page 244,2.4,Sa
Sail,4,0.6,Name/epithet requiring verification,proper_noun,"people, they will never meet with loss of wisdom e-vf'n when they die. 142-14:l. There alone i~ Sail...",Part 11,Page 122,2.4,Sa
Chitrav,4,0.6,Name/epithet requiring verification,proper_noun,"va and Parvati, he is said not to have been bom of Parvati (Brahma-'f'alwtrta and LP as quoted in Ch...",Part 3,Page 157,2.4,Chi
Chinese,4,0.6,Name/epithet requiring verification,proper_noun,"nts such as water, milk, wine, sugarcane juice etc. It is interesting to note that ancient Greeks. C...",Part 2,Page 308,2.4,Chi
Chenna,4,0.6,Name/epithet requiring verification,proper_noun,"0 026 236, 9th Main III Block. Jayanagar. Bangalore 560 0 I 1 120 Royapettah High Road, Mylapore, Ch...",Part 18,Page 7,2.4,Che
Catu,4,0.6,Name/epithet requiring verification,proper_noun,Ere long he will be liberated from ailments. There is no doubt about it. 40. The next Tlrtba is Catu...,Part 6,Page 49,2.4,Cha
Caritra,4,0.6,Name/epithet requiring verification,sacred_place,"in Korikai,a and Tipana in Vindhya mountain. 27. (I bow to) Tvath' in Ki.imira, Ratnasambhava in Car...",Part 20,Page 46,2.4,Cha
CaraQas,4,0.6,Name/epithet requiring verification,proper_noun,"of Se~a. 99. There he stood motionless like SthaQu (a fixed pillar) and vowed ""I will kill those Car...",Part 19,Page 209,2.4,Cha
Candraprabha,4,0.6,Name/epithet requiring verification,divine_relation,joined upon his daughter. 18. The noble-souled one declared that everyone who took food in his (Cand...,Part 18,Page 82,2.4,Cha
Candragupta,4,0.6,Name/epithet requiring verification,proper_noun,d BdP. Some scholars identify him with King Vitouvardhana (Yasovarman) of Mand- sore and some with C...,Part 2,Page 366,2.4,Cha
Campi,4,0.6,Name/epithet requiring verification,proper_noun,"iga, Kinkirita, sweet-scented Nigakesara, the flowers of Malliki, Utpala, Paiala, Pirijita, Ciita, C...",Part 20,Page 266,2.4,Cha
Calcutta,4,0.6,Name/epithet requiring verification,proper_noun,"pettah lfoJh Road, Mylaporc, Madras 600 004 16 St. Mark's Road. Bangalore 560 OCH 8 Camac Street. Ca...",Part 9,Page 7,2.4,Cha
Siitaputra,4,0.6,Name/epithet requiring verification,proper_noun,Vl.191.1-14 799 CHAPTER ONE HUNDRED NINETYONE Occurrence of Evil Omens The sages said: 1-3. 0 Siitap...,Part 18,Page 28,2.4,S
Siilkhya,4,0.6,Name/epithet requiring verification,divine_relation,"iO churned and extracted and it is this, 0 Brahmal}a. It is the essence of Vedas and Upani~ads, of S...",Part 7,Page 359,2.4,S
Saudisa,4,0.6,Name/epithet requiring verification,proper_noun,"lent sage, came there and narrated everything perpetrated by the Riktasa. 4S. On hearing it, King Sa...",Part 16,Page 238,2.4,Sa
Sattras,4,0.6,Name/epithet requiring verification,proper_noun,"ter dying in this holy spot. 96. Those who are dependent on Nigamas {Vedas), those who abide by Satt...",Part 7,Page 220,2.4,Sa
Satapatha,4,0.6,Name/epithet requiring verification,proper_noun,"even in the Brihmar,a period (vide the story of Nabhinediftha in Aitareya Brahmaf}ll 22 9; aho cf Sa...",Part 7,Page 309,2.4,Sa
Sasilekha,4,0.6,Name/epithet requiring verification,proper_noun,"vatisvara 255 Skanda Puro:1:,,a Sarva 196 Sarvasarilpatkara 53 Sailnkesa 428 Sasibhus.ina 192 Sasile...",Part 11,Page 479,2.4,Sa
Saryati,4,0.6,Name/epithet requiring verification,divine_relation,"you belong?"" That highly fortunate, extremely chaste, lady said that she was the daugh- , ter of Sar...",Part 13,Page 113,2.4,Sa
Sarkara,4,0.6,Name/epithet requiring verification,proper_noun,"in), Ratna (jewel), Gut/,a (jaggery), Svar,.,,a (gold), Tila (gingelly seeds), K.arpiisa (cotton), S...",Part 19,Page 187,2.4,Sa
Sarikhya,4,0.6,Name/epithet requiring verification,proper_noun,they are born as Brahmavadins (expounders of Brahman). They regain that recollection of excellent Sa...,Part 12,Page 238,2.4,Sa
Santlh,4,0.6,Name/epithet requiring verification,proper_noun,"470 they please. They can roam about during the two Santlh,as (dusk and dawn). They were given habit...",Part 20,Page 109,2.4,Sa
Santano,4,0.6,Name/epithet requiring verification,divine_relation,"ather who had cast off his weapons, was struck down by Dh11tadyumna. Similarly, Bhitma, the son of S...",Part 8,Page 211,2.4,Sa
Sannan,4,0.6,Name/epithet requiring verification,proper_noun,"sage who was expounding the narrative. Addressing Candra Sarman, he spoke these words: ""O Candra San...",Part 6,Page 93,2.4,Sa
Sandamsa,4,0.6,Name/epithet requiring verification,proper_noun,"ati- misra, Raurava, Maharaurava, Kurilbhipika, Kilasiitra, Asi- patravana, Krmibhak~a, Andhakiipa, ...",Part 4,Page 86,2.4,Sa
Sanaiicara,4,0.6,Name/epithet requiring verification,divine_relation,"Vl.96.16-26 581 great bow, the king fitted an arrow therein and attacked Sanaiicara. He stood in fro...",Part 16,Page 392,2.4,Sa
Samhitii,4,0.6,Name/epithet requiring verification,proper_noun,"179 Agnitirtha, 17, 136. 138, 143, 34 7 Ahidam,tra, 3 7 Ahirbudhnya, 144, 145, 146 Ahirbudhn_va-Samh...",Part 8,Page 378,2.4,Sa
Salikha,4,0.6,Name/epithet requiring verification,proper_noun,king. He spoke these words even as Brahma and others were listening: Jr1 Bhagavan saitl: 61. O Salik...,Part 4,Page 229,2.4,Sa
Suparsva,4,0.6,Name/epithet requiring verification,divine_relation,"t Brihmar,as. Sage Supirsva became agitated (mentally) on account of her penance. He said to her: Su...",Part 8,Page 56,2.4,S
SuntlaPu,4,0.6,Name/epithet requiring verification,sacred_place,"472 SuntlaPu, -,.,., blue, the man goes to the city of Yama in the sixth month. 18. If a man engaged...",Part 10,Page 476,2.4,S
SIXTI,3,0.7,Name/epithet requiring verification,divine_epithet,that place in accor- dance with the injunctions. He shall obtain all desires. CHAPTER TWO HUNDRED SI...,Part 20,Page 258,2.1,S
Sarira,3,0.6,Name/epithet requiring verification,proper_noun,"tic of A vidya. This concept is similar to A,µ,va-mala of Kiimira Saivism. But here it is the Unga-S...",Part 7,Page 108,1.7999999999999998,Sa
Sarilbhava,3,0.6,Name/epithet requiring verification,proper_noun,"918, 919, 921, 922, 923, 924, 1226 Sarhbaditya 236, 924 Sarnbara deer 966 Sambasurya 237, 238 Sarilb...",Part 18,Page 479,1.7999999999999998,Sa
Sarilvatsara,3,0.6,Name/epithet requiring verification,proper_noun,s the eleventh and the twelfth one is remembered as one for nourishment (Pu1li- Srdddha). 43. The Sa...,Part 20,Page 154,1.7999999999999998,Sa
Sarhhara,3,0.6,Name/epithet requiring verification,proper_noun,by Markai;a<;leya; the greatness of Reva as well as that of Siva and Vitl)u; Characteristics of Sarh...,Part 15,Page 311,1.7999999999999998,Sa
Sudhi,3,0.6,Name/epithet requiring verification,proper_noun,"nd exploits of the incarnations of Hari, 301 strength, 295 study or recatauon of the Vedas, 235 Sudh...",Part 7,Page 375,1.7999999999999998,S
Sucaka,3,0.6,Name/epithet requiring verification,proper_noun,"a 762 Srngeivara 761 Srotriya 556 • Sruta SU Srutairavi 121 Stavarija !185 Subhadri 191, 196 Sucaka ...",Part 20,Page 413,1.7999999999999998,S
Sarhjfii,3,0.6,Name/epithet requiring verification,divine_relation,"e, 190 Sarhbhugrima, 139 Samiral)a, 207 Sarhjiii, 93 Sarhjfii, the daughter of Visvakarman, 88 Sarhj...",Part 9,Page 417,1.7999999999999998,Sa
Subhavrati,3,0.6,Name/epithet requiring verification,divine_relation,"ing everything such as the house etc. 15. When the father of the girl died, the mother too named Sub...",Part 10,Page 507,1.7999999999999998,S
Subhash,3,0.6,Name/epithet requiring verification,proper_noun,"ber, Warden Road, Mumbai 400 026 120 Royapcllah High Road, Mylapore, Chennai 600 004 Sana~ Plaza, Su...",Part 13,Page 7,1.7999999999999998,S
Subhagi,3,0.6,Name/epithet requiring verification,divine_relation,fflicted by the curse of Laqmi was born on the earth (and later) attained the beautiful form of a Su...,Part 16,Page 350,1.7999999999999998,S
Strangely,3,0.6,Name/epithet requiring verification,divine_relation,"nd reverses the order. (2) In SkP Indra, the ravisher of Cirakari's mother appears as an adviser. St...",Part 2,Page 64,1.7999999999999998,S
StilJ,3,0.6,Name/epithet requiring verification,proper_noun,I know that you are the most excellent one among my ser- vants. You are free from desires and sins. ...,Part 7,Page 90,1.7999999999999998,S
Sthir,3,0.6,Name/epithet requiring verification,proper_noun,"at Madirika, 106 stage of a householder, 44 Sthilipika, 116 Sthiniciras, 237 Sthinamiti, I 09 Sthir,...",Part 9,Page 417,1.7999999999999998,S
Stags,3,0.6,Name/epithet requiring verification,proper_noun,"nary base creature, had the feelings of anger. Mongooses played with serpents and cats with mice. St...",Part 18,Page 61,1.7999999999999998,S
Sublhu,3,0.6,Name/epithet requiring verification,proper_noun,"■pnnl ■euon 41 Snrblint 152 &svrlr.fa s12 Sthlvara 180, 181 SdlhardYara 180 Sublhu 254, 247 Sublhu'1...",Part 13,Page 339,1.7999999999999998,S
Savi,3,0.6,Name/epithet requiring verification,proper_noun,"irst in the great Makha."" They were too enthusiastic. CHAPTER ONE HUNDRED NINETYfWO Greatness of Sav...",Part 18,Page 29,1.7999999999999998,Sa
Savarl,3,0.6,Name/epithet requiring verification,proper_noun,"ivan,i, Bhautya, Raucya, then (Manu) called Brahma-Sivan,i, Rudra-Sivan,i, then (Manu) named Meru-Sa...",Part 7,Page 328,1.7999999999999998,Sa
Savanas,3,0.6,Name/epithet requiring verification,proper_noun,"e fet' due to the preceptor."" A dztya said: I 08-109. You must propagate Sf1ktas of the l,lgveda, Sa...",Part 18,Page 456,1.7999999999999998,Sa
Sauvira,3,0.6,Name/epithet requiring verification,proper_noun,"in Panjab between Ravi and Chenab), Pincila (Rohilkhanda), A vanti (Malwa, now in Madhya Pradesh), S...",Part 9,Page 286,1.7999999999999998,Sa
Sauvidalla,3,0.6,Name/epithet requiring verification,divine_relation,"- ment and reported to him everything as it had happened. On hearing the words of the eunuchs, the S...",Part 8,Page 109,1.7999999999999998,Sa
Sarvasva,3,0.6,Name/epithet requiring verification,proper_noun,"lpya 121 Sarva 115, 117 Sarvalokt:lvarclvan 115 Sarvintaka 222 Sarvariipa 321 Sarvure,fha 115 Sarvas...",Part 2,Page 597,1.7999999999999998,Sa
Sase,3,0.6,Name/epithet requiring verification,proper_noun,ficult to express) (14) Exaggerated ( 15) Words reversed or misarrangcd (as in spoonerism) ( 16) Sas...,Part 2,Page 430,1.7999999999999998,Sa
Sarvatomukha,3,0.6,Name/epithet requiring verification,proper_noun,"asi on Ganga or at Pu$kara or at Setu. A learned man shall perform Agni1/oma, Vajapeya, Vairo.Ja, Sa...",Part 3,Page 123,1.7999999999999998,Sa
Satyabhlml,3,0.6,Name/epithet requiring verification,proper_noun,"200 SklllltM.Panlpa 53. The greatness of Klrttika was recounted to Satyabhlml by Knr,a. De.lighted t...",Part 6,Page 211,1.7999999999999998,Sa
SatyaJoka,3,0.6,Name/epithet requiring verification,proper_noun,scribe to you the greatness of another holy spot and how Sarasvati was brought to DharmiraQya from S...,Part 9,Page 150,1.7999999999999998,Sa
Sauna,3,0.6,Name/epithet requiring verification,proper_noun,bands. They desist from violence and are very hospitable They are always devoted to their duties. Sa...,Part 9,Page 63,1.7999999999999998,Sa
Sasibhu,3,0.6,Name/epithet requiring verification,proper_noun,"emons i.e. Vi~r:iu), Pitimaha in the form of a boy, .Aditya belonging to Arkasthala, Prabhisa and Sa...",Part 19,Page 344,1.7999999999999998,Sa
Sasya,3,0.6,Name/epithet requiring verification,proper_noun,"n Arghya and other activities. The word .~armii in the Tarpar;ia rite; the word Sarma7J,ewhen the Sa...",Part 18,Page 208,1.7999999999999998,Sa
Satatapa,3,0.6,Name/epithet requiring verification,proper_noun,"ma, Apastarhba, Sarhvarta, Katyayana, Brhaspati, Parasara, Vyasa, Sankha, Likhita, Dak$a, Gautama, S...",Part 2,Page 360,1.7999999999999998,Sa
Satrumardana,3,0.6,Name/epithet requiring verification,proper_noun,"become one. ""How will the entire earth be mine?"" The eldest brother is Subahu. The second one is Sat...",Part 13,Page 246,1.7999999999999998,Sa
Satyabhimi,3,0.6,Name/epithet requiring verification,proper_noun,"rasva1i, 123, 347 Sarasvati and Giyaui, 265 Sirupya, 351 Sarvatinha, 182, 185 ~alinika, 34, 35 Satya...",Part 8,Page 384,1.7999999999999998,Sa
Siddhakupa,3,0.6,Name/epithet requiring verification,proper_noun,"Siddhavaia, Siddhimbika, Siddhavinayaka, Siddheya-K~etradhipati (see verse 29), Siddha- saras and Si...",Part 2,Page 304,1.7999999999999998,S
Shndl,3,0.6,Name/epithet requiring verification,proper_noun,4 Pu..-.. varieties of '207 Pu\14ra in lhe shape of die root or Harl 206 Puf.l4ra with I pp 206 Shnd...,Part 6,Page 313,1.7999999999999998,S
